Country,ISO3 Code,Date,Price (EUR/MWhe)
Czechia,CZE,08/08/2022,372.24
Denmark,DNK,08/08/2022,361.55
Estonia,EST,08/08/2022,509.35
Finland,FIN,08/08/2022,498.26
France,FRA,08/08/2022,362.44
Germany,DEU,08/08/2022,369.91
Greece,GRC,08/08/2022,359.64
Hungary,HUN,08/08/2022,380.2
Ireland,IRL,08/08/2022,275.22
Italy,ITA,08/08/2022,478.07
Latvia,LVA,08/08/2022,518.16
Lithuania,LTU,08/08/2022,518.16
Luxembourg,LUX,08/08/2022,369.91
Montenegro,MNE,08/08/2022,106.38
Netherlands,NLD,08/08/2022,360.45
North Macedonia,MKD,08/08/2022,104
Norway,NOR,08/08/2022,192.55
Poland,POL,08/08/2022,254.07
Portugal,PRT,08/08/2022,146.18
Romania,ROU,08/08/2022,357.99
Serbia,SRB,08/08/2022,383.45
Slovakia,SVK,08/08/2022,380.04
Slovenia,SVN,08/08/2022,377.35
Spain,ESP,08/08/2022,146.18
Sweden,SWE,08/08/2022,251.59
Switzerland,CHE,08/08/2022,350.61
United Kingdom,GBR,08/08/2022,334.14
Austria,AUT,09/08/2022,360.08
Belgium,BEL,09/08/2022,342.16
Bulgaria,BGR,09/08/2022,357.29
Croatia,HRV,09/08/2022,358.61
Czechia,CZE,09/08/2022,350.97
Denmark,DNK,09/08/2022,342.97
Estonia,EST,09/08/2022,325.22
Finland,FIN,09/08/2022,274.75
France,FRA,09/08/2022,345.81
Germany,DEU,09/08/2022,350.84
Greece,GRC,09/08/2022,367.7
Hungary,HUN,09/08/2022,358.26
Ireland,IRL,09/08/2022,330.16
Italy,ITA,09/08/2022,472.95
Latvia,LVA,09/08/2022,352.3
Lithuania,LTU,09/08/2022,352.3
Luxembourg,LUX,09/08/2022,350.84
Montenegro,MNE,09/08/2022,106.38
Netherlands,NLD,09/08/2022,340.17
North Macedonia,MKD,09/08/2022,104
Norway,NOR,09/08/2022,186.63
Poland,POL,09/08/2022,268.99
Portugal,PRT,09/08/2022,144.2
Romania,ROU,09/08/2022,358.98
Serbia,SRB,09/08/2022,375.03
Slovakia,SVK,09/08/2022,357.88
Slovenia,SVN,09/08/2022,358.63
Spain,ESP,09/08/2022,143.48
Sweden,SWE,09/08/2022,206.94
Switzerland,CHE,09/08/2022,361.01
United Kingdom,GBR,09/08/2022,338.57
Austria,AUT,10/08/2022,348.04
Belgium,BEL,10/08/2022,330.93
Bulgaria,BGR,10/08/2022,327.54
Croatia,HRV,10/08/2022,341.76
Czechia,CZE,10/08/2022,340.89
Denmark,DNK,10/08/2022,336.16
Estonia,EST,10/08/2022,302.1
Finland,FIN,10/08/2022,131.4
France,FRA,10/08/2022,337.13
Germany,DEU,10/08/2022,339.49
Greece,GRC,10/08/2022,347.76
Hungary,HUN,10/08/2022,343.94
Ireland,IRL,10/08/2022,337.12
Italy,ITA,10/08/2022,436.97
Latvia,LVA,10/08/2022,344.63
Lithuania,LTU,10/08/2022,344.63
Luxembourg,LUX,10/08/2022,339.49
Montenegro,MNE,10/08/2022,106.38
Netherlands,NLD,10/08/2022,334.08
North Macedonia,MKD,10/08/2022,104
Norway,NOR,10/08/2022,183.01
Poland,POL,10/08/2022,251.72
Portugal,PRT,10/08/2022,145.44
Romania,ROU,10/08/2022,337.21
Serbia,SRB,10/08/2022,343.73
Slovakia,SVK,10/08/2022,344.06
Slovenia,SVN,10/08/2022,342.89
Spain,ESP,10/08/2022,145.44
Sweden,SWE,10/08/2022,131.39
Switzerland,CHE,10/08/2022,341.99
United Kingdom,GBR,10/08/2022,324.92
Austria,AUT,11/08/2022,373.57
Belgium,BEL,11/08/2022,380.03
Bulgaria,BGR,11/08/2022,377.1
Croatia,HRV,11/08/2022,393.67
Czechia,CZE,11/08/2022,388.48
Denmark,DNK,11/08/2022,377.19
Estonia,EST,11/08/2022,223.49
Finland,FIN,11/08/2022,106.34
France,FRA,11/08/2022,385.28
Germany,DEU,11/08/2022,362.85
Greece,GRC,11/08/2022,377.98
Hungary,HUN,11/08/2022,393.94
Ireland,IRL,11/08/2022,331.04
Italy,ITA,11/08/2022,486.58
Latvia,LVA,11/08/2022,516.58
Lithuania,LTU,11/08/2022,516.58
Luxembourg,LUX,11/08/2022,362.85
Montenegro,MNE,11/08/2022,106.38
Netherlands,NLD,11/08/2022,377.19
North Macedonia,MKD,11/08/2022,104
Norway,NOR,11/08/2022,187.76
Poland,POL,11/08/2022,225.12
Portugal,PRT,11/08/2022,150.88
Romania,ROU,11/08/2022,389.69
Serbia,SRB,11/08/2022,353.74
Slovakia,SVK,11/08/2022,393.01
Slovenia,SVN,11/08/2022,394.19
Spain,ESP,11/08/2022,150.82
Sweden,SWE,11/08/2022,123.37
Switzerland,CHE,11/08/2022,357.13
United Kingdom,GBR,11/08/2022,339.46
Austria,AUT,12/08/2022,426.12
Belgium,BEL,12/08/2022,432.63
Bulgaria,BGR,12/08/2022,398.15
Croatia,HRV,12/08/2022,456.22
Czechia,CZE,12/08/2022,450.92
Denmark,DNK,12/08/2022,436.83
Estonia,EST,12/08/2022,383.25
Finland,FIN,12/08/2022,260.56
France,FRA,12/08/2022,444.95
Germany,DEU,12/08/2022,416.48
Greece,GRC,12/08/2022,398.15
Hungary,HUN,12/08/2022,457.12
Ireland,IRL,12/08/2022,354.41
Italy,ITA,12/08/2022,483
Latvia,LVA,12/08/2022,459.31
Lithuania,LTU,12/08/2022,459.31
Luxembourg,LUX,12/08/2022,416.48
Montenegro,MNE,12/08/2022,106.38
Netherlands,NLD,12/08/2022,430.23
North Macedonia,MKD,12/08/2022,104
Norway,NOR,12/08/2022,212.6
Poland,POL,12/08/2022,217.56
Portugal,PRT,12/08/2022,158.45
Romania,ROU,12/08/2022,452.45
Serbia,SRB,12/08/2022,433.44
Slovakia,SVK,12/08/2022,455.62
Slovenia,SVN,12/08/2022,456.88
Spain,ESP,12/08/2022,158.45
Sweden,SWE,12/08/2022,237.76
Switzerland,CHE,12/08/2022,417.63
United Kingdom,GBR,12/08/2022,396.24
Austria,AUT,13/08/2022,395.68
Belgium,BEL,13/08/2022,361.36
Bulgaria,BGR,13/08/2022,405.71
Croatia,HRV,13/08/2022,407.44
Czechia,CZE,13/08/2022,393.82
Denmark,DNK,13/08/2022,377.14
Estonia,EST,13/08/2022,382.51
Finland,FIN,13/08/2022,303.78
France,FRA,13/08/2022,396.34
Germany,DEU,13/08/2022,368.06
Greece,GRC,13/08/2022,410.35
Hungary,HUN,13/08/2022,406.4
Ireland,IRL,13/08/2022,366.42
Italy,ITA,13/08/2022,445.44
Latvia,LVA,13/08/2022,389.78
Lithuania,LTU,13/08/2022,389.78
Luxembourg,LUX,13/08/2022,368.06
Montenegro,MNE,13/08/2022,106.38
Netherlands,NLD,13/08/2022,364.02
North Macedonia,MKD,13/08/2022,104
Norway,NOR,13/08/2022,198.8
Poland,POL,13/08/2022,230.98
Portugal,PRT,13/08/2022,153.86
Romania,ROU,13/08/2022,406.34
Serbia,SRB,13/08/2022,379.48
Slovakia,SVK,13/08/2022,403.51
Slovenia,SVN,13/08/2022,408.9
Spain,ESP,13/08/2022,153.86
Sweden,SWE,13/08/2022,199.65
Switzerland,CHE,13/08/2022,393.58
United Kingdom,GBR,13/08/2022,367.93
Austria,AUT,14/08/2022,352.94
Belgium,BEL,14/08/2022,326.16
Bulgaria,BGR,14/08/2022,357.4
Croatia,HRV,14/08/2022,366.32
Czechia,CZE,14/08/2022,346.41
Denmark,DNK,14/08/2022,320.17
Estonia,EST,14/08/2022,365.01
Finland,FIN,14/08/2022,322.05
France,FRA,14/08/2022,362.63
Germany,DEU,14/08/2022,309.4
Greece,GRC,14/08/2022,364.83
Hungary,HUN,14/08/2022,364.68
Ireland,IRL,14/08/2022,361.72
Italy,ITA,14/08/2022,406.09
Latvia,LVA,14/08/2022,372.9
Lithuania,LTU,14/08/2022,372.9
Luxembourg,LUX,14/08/2022,309.4
Montenegro,MNE,14/08/2022,106.38
Netherlands,NLD,14/08/2022,314.97
North Macedonia,MKD,14/08/2022,104
Norway,NOR,14/08/2022,184.4
Poland,POL,14/08/2022,167.09
Portugal,PRT,14/08/2022,147.85
Romania,ROU,14/08/2022,364.13
Serbia,SRB,14/08/2022,370.81
Slovakia,SVK,14/08/2022,360
Slovenia,SVN,14/08/2022,367.96
Spain,ESP,14/08/2022,147.85
Sweden,SWE,14/08/2022,190.69
Switzerland,CHE,14/08/2022,349.5
United Kingdom,GBR,14/08/2022,361.22
Austria,AUT,15/08/2022,419.92
Belgium,BEL,15/08/2022,420.55
Bulgaria,BGR,15/08/2022,379.03
Croatia,HRV,15/08/2022,432.24
Czechia,CZE,15/08/2022,424.43
Denmark,DNK,15/08/2022,433.26
Estonia,EST,15/08/2022,448.64
Finland,FIN,15/08/2022,354.39
France,FRA,15/08/2022,431.3
Germany,DEU,15/08/2022,411.71
Greece,GRC,15/08/2022,379.03
Hungary,HUN,15/08/2022,428.67
Ireland,IRL,15/08/2022,374.16
Italy,ITA,15/08/2022,460.65
Latvia,LVA,15/08/2022,448.64
Lithuania,LTU,15/08/2022,448.64
Luxembourg,LUX,15/08/2022,411.71
Montenegro,MNE,15/08/2022,106.38
Netherlands,NLD,15/08/2022,433.93
North Macedonia,MKD,15/08/2022,104
Norway,NOR,15/08/2022,225.5
Poland,POL,15/08/2022,186.46
Portugal,PRT,15/08/2022,153.52
Romania,ROU,15/08/2022,427.94
Serbia,SRB,15/08/2022,421.55
Slovakia,SVK,15/08/2022,424.47
Slovenia,SVN,15/08/2022,433.63
Spain,ESP,15/08/2022,145.08
Sweden,SWE,15/08/2022,185.71
Switzerland,CHE,15/08/2022,419.23
United Kingdom,GBR,15/08/2022,410.34
Austria,AUT,16/08/2022,488.99
Belgium,BEL,16/08/2022,434.43
Bulgaria,BGR,16/08/2022,400.44
Croatia,HRV,16/08/2022,511.6
Czechia,CZE,16/08/2022,467.12
Denmark,DNK,16/08/2022,495.46
Estonia,EST,16/08/2022,504.13
Finland,FIN,16/08/2022,300.71
France,FRA,16/08/2022,505.48
Germany,DEU,16/08/2022,488.13
Greece,GRC,16/08/2022,400.44
Hungary,HUN,16/08/2022,510.38
Ireland,IRL,16/08/2022,369.27
Italy,ITA,16/08/2022,507.96
Latvia,LVA,16/08/2022,513.15
Lithuania,LTU,16/08/2022,513.15
Luxembourg,LUX,16/08/2022,488.13
Montenegro,MNE,16/08/2022,106.38
Netherlands,NLD,16/08/2022,460.86
North Macedonia,MKD,16/08/2022,104
Norway,NOR,16/08/2022,247.41
Poland,POL,16/08/2022,302.5
Portugal,PRT,16/08/2022,142.96
Romania,ROU,16/08/2022,501.32
Serbia,SRB,16/08/2022,499.32
Slovakia,SVK,16/08/2022,493.43
Slovenia,SVN,16/08/2022,509.54
Spain,ESP,16/08/2022,142.96
Sweden,SWE,16/08/2022,210.98
Switzerland,CHE,16/08/2022,501.17
United Kingdom,GBR,16/08/2022,445.27
Austria,AUT,17/08/2022,552.56
Belgium,BEL,17/08/2022,540.63
Bulgaria,BGR,17/08/2022,418.46
Croatia,HRV,17/08/2022,553.99
Czechia,CZE,17/08/2022,552.87
Denmark,DNK,17/08/2022,551.79
Estonia,EST,17/08/2022,681.36
Finland,FIN,17/08/2022,204.18
France,FRA,17/08/2022,552.68
Germany,DEU,17/08/2022,548.96
Greece,GRC,17/08/2022,418.46
Hungary,HUN,17/08/2022,553.75
Ireland,IRL,17/08/2022,367.39
Italy,ITA,17/08/2022,537.93
Latvia,LVA,17/08/2022,823.29
Lithuania,LTU,17/08/2022,823.29
Luxembourg,LUX,17/08/2022,548.96
Montenegro,MNE,17/08/2022,106.38
Netherlands,NLD,17/08/2022,539.2
North Macedonia,MKD,17/08/2022,104
Norway,NOR,17/08/2022,247.05
Poland,POL,17/08/2022,380.17
Portugal,PRT,17/08/2022,137.75
Romania,ROU,17/08/2022,553.73
Serbia,SRB,17/08/2022,551.96
Slovakia,SVK,17/08/2022,553.46
Slovenia,SVN,17/08/2022,554.07
Spain,ESP,17/08/2022,137.75
Sweden,SWE,17/08/2022,228.6
Switzerland,CHE,17/08/2022,545.05
United Kingdom,GBR,17/08/2022,483.54
Austria,AUT,18/08/2022,556.01
Belgium,BEL,18/08/2022,537.4
Bulgaria,BGR,18/08/2022,420.39
Croatia,HRV,18/08/2022,561.57
Czechia,CZE,18/08/2022,563.13
Denmark,DNK,18/08/2022,562.67
Estonia,EST,18/08/2022,554.62
Finland,FIN,18/08/2022,478.58
France,FRA,18/08/2022,552.54
Germany,DEU,18/08/2022,557.17
Greece,GRC,18/08/2022,415.54
Hungary,HUN,18/08/2022,562.39
Ireland,IRL,18/08/2022,416.19
Italy,ITA,18/08/2022,548.11
Latvia,LVA,18/08/2022,561.47
Lithuania,LTU,18/08/2022,571.31
Luxembourg,LUX,18/08/2022,557.17
Montenegro,MNE,18/08/2022,106.38
Netherlands,NLD,18/08/2022,511.82
North Macedonia,MKD,18/08/2022,104
Norway,NOR,18/08/2022,268.04
Poland,POL,18/08/2022,379.32
Portugal,PRT,18/08/2022,132.69
Romania,ROU,18/08/2022,562.26
Serbia,SRB,18/08/2022,558.5
Slovakia,SVK,18/08/2022,562.74
Slovenia,SVN,18/08/2022,561.55
Spain,ESP,18/08/2022,132.69
Sweden,SWE,18/08/2022,299.94
Switzerland,CHE,18/08/2022,555.58
United Kingdom,GBR,18/08/2022,476.67
Austria,AUT,19/08/2022,526.38
Belgium,BEL,19/08/2022,505.73
Bulgaria,BGR,19/08/2022,450.58
Croatia,HRV,19/08/2022,516.57
Czechia,CZE,19/08/2022,518.32
Denmark,DNK,19/08/2022,516.53
Estonia,EST,19/08/2022,472.25
Finland,FIN,19/08/2022,392.67
France,FRA,19/08/2022,511.28
Germany,DEU,19/08/2022,524.19
Greece,GRC,19/08/2022,450.58
Hungary,HUN,19/08/2022,519.13
Ireland,IRL,19/08/2022,393.09
Italy,ITA,19/08/2022,501.41
Latvia,LVA,19/08/2022,498.36
Lithuania,LTU,19/08/2022,498.36
Luxembourg,LUX,19/08/2022,524.19
Montenegro,MNE,19/08/2022,106.38
Netherlands,NLD,19/08/2022,493.67
North Macedonia,MKD,19/08/2022,104
Norway,NOR,19/08/2022,274.54
Poland,POL,19/08/2022,362.25
Portugal,PRT,19/08/2022,139.76
Romania,ROU,19/08/2022,509.84
Serbia,SRB,19/08/2022,547.58
Slovakia,SVK,19/08/2022,518.99
Slovenia,SVN,19/08/2022,517.56
Spain,ESP,19/08/2022,139.76
Sweden,SWE,19/08/2022,284.71
Switzerland,CHE,19/08/2022,527.15
United Kingdom,GBR,19/08/2022,456.22
Austria,AUT,20/08/2022,464.48
Belgium,BEL,20/08/2022,428.64
Bulgaria,BGR,20/08/2022,388.16
Croatia,HRV,20/08/2022,460.32
Czechia,CZE,20/08/2022,456.74
Denmark,DNK,20/08/2022,449.6
Estonia,EST,20/08/2022,133.51
Finland,FIN,20/08/2022,50.03
France,FRA,20/08/2022,454.86
Germany,DEU,20/08/2022,453.47
Greece,GRC,20/08/2022,382.52
Hungary,HUN,20/08/2022,460.7
Ireland,IRL,20/08/2022,358.59
Italy,ITA,20/08/2022,512.85
Latvia,LVA,20/08/2022,391.2
Lithuania,LTU,20/08/2022,391.2
Luxembourg,LUX,20/08/2022,453.47
Montenegro,MNE,20/08/2022,106.38
Netherlands,NLD,20/08/2022,447.7
North Macedonia,MKD,20/08/2022,104
Norway,NOR,20/08/2022,252.01
Poland,POL,20/08/2022,352.07
Portugal,PRT,20/08/2022,170.83
Romania,ROU,20/08/2022,460.51
Serbia,SRB,20/08/2022,467.38
Slovakia,SVK,20/08/2022,459.83
Slovenia,SVN,20/08/2022,461.09
Spain,ESP,20/08/2022,170.83
Sweden,SWE,20/08/2022,51.48
Switzerland,CHE,20/08/2022,462.5
United Kingdom,GBR,20/08/2022,373.53
Austria,AUT,21/08/2022,390.55
Belgium,BEL,21/08/2022,376.44
Bulgaria,BGR,21/08/2022,405.63
Croatia,HRV,21/08/2022,406.25
Czechia,CZE,21/08/2022,394.42
Denmark,DNK,21/08/2022,371.23
Estonia,EST,21/08/2022,133.4
Finland,FIN,21/08/2022,28.7
France,FRA,21/08/2022,405.3
Germany,DEU,21/08/2022,365.74
Greece,GRC,21/08/2022,385.45
Hungary,HUN,21/08/2022,406.39
Ireland,IRL,21/08/2022,318.09
Italy,ITA,21/08/2022,448.12
Latvia,LVA,21/08/2022,361.04
Lithuania,LTU,21/08/2022,366.55
Luxembourg,LUX,21/08/2022,365.74
Montenegro,MNE,21/08/2022,106.38
Netherlands,NLD,21/08/2022,368.86
North Macedonia,MKD,21/08/2022,104
Norway,NOR,21/08/2022,221.02
Poland,POL,21/08/2022,227.17
Portugal,PRT,21/08/2022,144.4
Romania,ROU,21/08/2022,405.63
Serbia,SRB,21/08/2022,386.64
Slovakia,SVK,21/08/2022,402.93
Slovenia,SVN,21/08/2022,407.97
Spain,ESP,21/08/2022,140.86
Sweden,SWE,21/08/2022,75.88
Switzerland,CHE,21/08/2022,410.29
United Kingdom,GBR,21/08/2022,409.76
Austria,AUT,22/08/2022,557.99
Belgium,BEL,22/08/2022,564.98
Bulgaria,BGR,22/08/2022,544.3
Croatia,HRV,22/08/2022,567.21
Czechia,CZE,22/08/2022,566.75
Denmark,DNK,22/08/2022,566.86
Estonia,EST,22/08/2022,392.4
Finland,FIN,22/08/2022,392.4
France,FRA,22/08/2022,574.38
Germany,DEU,22/08/2022,556.11
Greece,GRC,22/08/2022,542.59
Hungary,HUN,22/08/2022,566.92
Ireland,IRL,22/08/2022,387.71
Italy,ITA,22/08/2022,570.4
Latvia,LVA,22/08/2022,530.28
Lithuania,LTU,22/08/2022,533.78
Luxembourg,LUX,22/08/2022,556.11
Montenegro,MNE,22/08/2022,106.38
Netherlands,NLD,22/08/2022,561.27
North Macedonia,MKD,22/08/2022,104
Norway,NOR,22/08/2022,292.33
Poland,POL,22/08/2022,335.92
Portugal,PRT,22/08/2022,175.34
Romania,ROU,22/08/2022,565.28
Serbia,SRB,22/08/2022,565.16
Slovakia,SVK,22/08/2022,566.76
Slovenia,SVN,22/08/2022,567.35
Spain,ESP,22/08/2022,175.51
Sweden,SWE,22/08/2022,331.15
Switzerland,CHE,22/08/2022,567.68
United Kingdom,GBR,22/08/2022,581.84
Austria,AUT,23/08/2022,609.79
Belgium,BEL,23/08/2022,606.59
Bulgaria,BGR,23/08/2022,619.59
Croatia,HRV,23/08/2022,619.13
Czechia,CZE,23/08/2022,615.77
Denmark,DNK,23/08/2022,608.34
Estonia,EST,23/08/2022,498.96
Finland,FIN,23/08/2022,498.96
France,FRA,23/08/2022,615.06
Germany,DEU,23/08/2022,604.22
Greece,GRC,23/08/2022,619.59
Hungary,HUN,23/08/2022,619.91
Ireland,IRL,23/08/2022,414.03
Italy,ITA,23/08/2022,610.09
Latvia,LVA,23/08/2022,562.88
Lithuania,LTU,23/08/2022,562.88
Luxembourg,LUX,23/08/2022,604.22
Montenegro,MNE,23/08/2022,106.38
Netherlands,NLD,23/08/2022,606.76
North Macedonia,MKD,23/08/2022,104
Norway,NOR,23/08/2022,310.95
Poland,POL,23/08/2022,388.42
Portugal,PRT,23/08/2022,185.34
Romania,ROU,23/08/2022,619.59
Serbia,SRB,23/08/2022,613.95
Slovakia,SVK,23/08/2022,619.29
Slovenia,SVN,23/08/2022,619.47
Spain,ESP,23/08/2022,185.34
Sweden,SWE,23/08/2022,393.57
Switzerland,CHE,23/08/2022,623.35
United Kingdom,GBR,23/08/2022,634.03
Austria,AUT,24/08/2022,626.21
Belgium,BEL,24/08/2022,607.59
Bulgaria,BGR,24/08/2022,548.3
Croatia,HRV,24/08/2022,632.07
Czechia,CZE,24/08/2022,627.6
Denmark,DNK,24/08/2022,621.27
Estonia,EST,24/08/2022,415.03
Finland,FIN,24/08/2022,415.03
France,FRA,24/08/2022,643.23
Germany,DEU,24/08/2022,618.09
Greece,GRC,24/08/2022,519.67
Hungary,HUN,24/08/2022,632.73
Ireland,IRL,24/08/2022,504.2
Italy,ITA,24/08/2022,634.41
Latvia,LVA,24/08/2022,579.38
Lithuania,LTU,24/08/2022,579.38
Luxembourg,LUX,24/08/2022,618.09
Montenegro,MNE,24/08/2022,106.38
Netherlands,NLD,24/08/2022,607.7
North Macedonia,MKD,24/08/2022,104
Norway,NOR,24/08/2022,322.23
Poland,POL,24/08/2022,379.27
Portugal,PRT,24/08/2022,184.08
Romania,ROU,24/08/2022,628.15
Serbia,SRB,24/08/2022,615.19
Slovakia,SVK,24/08/2022,632.08
Slovenia,SVN,24/08/2022,632.5
Spain,ESP,24/08/2022,184.08
Sweden,SWE,24/08/2022,323.6
Switzerland,CHE,24/08/2022,625.45
United Kingdom,GBR,24/08/2022,625.25
Austria,AUT,25/08/2022,626.29
Belgium,BEL,25/08/2022,594.88
Bulgaria,BGR,25/08/2022,385.31
Croatia,HRV,25/08/2022,627.72
Czechia,CZE,25/08/2022,620.86
Denmark,DNK,25/08/2022,605.21
Estonia,EST,25/08/2022,502.21
Finland,FIN,25/08/2022,502.21
France,FRA,25/08/2022,635.23
Germany,DEU,25/08/2022,598.13
Greece,GRC,25/08/2022,385.31
Hungary,HUN,25/08/2022,630.25
Ireland,IRL,25/08/2022,473.49
Italy,ITA,25/08/2022,625.33
Latvia,LVA,25/08/2022,565.88
Lithuania,LTU,25/08/2022,565.88
Luxembourg,LUX,25/08/2022,598.13
Montenegro,MNE,25/08/2022,106.38
Netherlands,NLD,25/08/2022,591.81
North Macedonia,MKD,25/08/2022,104
Norway,NOR,25/08/2022,328
Poland,POL,25/08/2022,323.07
Portugal,PRT,25/08/2022,161.58
Romania,ROU,25/08/2022,597.92
Serbia,SRB,25/08/2022,623.69
Slovakia,SVK,25/08/2022,627.63
Slovenia,SVN,25/08/2022,630.68
Spain,ESP,25/08/2022,161.58
Sweden,SWE,25/08/2022,362.95
Switzerland,CHE,25/08/2022,628.07
United Kingdom,GBR,25/08/2022,605.43
Austria,AUT,26/08/2022,699.86
Belgium,BEL,26/08/2022,706.33
Bulgaria,BGR,26/08/2022,438.33
Croatia,HRV,26/08/2022,714
Czechia,CZE,26/08/2022,709.18
Denmark,DNK,26/08/2022,705.36
Estonia,EST,26/08/2022,462.1
Finland,FIN,26/08/2022,462.1
France,FRA,26/08/2022,712.24
Germany,DEU,26/08/2022,695.29
Greece,GRC,26/08/2022,438.33
Hungary,HUN,26/08/2022,714.9
Ireland,IRL,26/08/2022,487.2
Italy,ITA,26/08/2022,723.09
Latvia,LVA,26/08/2022,557.02
Lithuania,LTU,26/08/2022,604.62
Luxembourg,LUX,26/08/2022,695.29
Montenegro,MNE,26/08/2022,106.38
Netherlands,NLD,26/08/2022,699.75
North Macedonia,MKD,26/08/2022,104
Norway,NOR,26/08/2022,352.98
Poland,POL,26/08/2022,354.03
Portugal,PRT,26/08/2022,175.58
Romania,ROU,26/08/2022,715.06
Serbia,SRB,26/08/2022,684.4
Slovakia,SVK,26/08/2022,714.76
Slovenia,SVN,26/08/2022,713.93
Spain,ESP,26/08/2022,175.58
Sweden,SWE,26/08/2022,329.83
Switzerland,CHE,26/08/2022,689.86
United Kingdom,GBR,26/08/2022,680.23
Austria,AUT,27/08/2022,606.03
Belgium,BEL,27/08/2022,589.71
Bulgaria,BGR,27/08/2022,447.77
Croatia,HRV,27/08/2022,637.62
Czechia,CZE,27/08/2022,613.64
Denmark,DNK,27/08/2022,597.3
Estonia,EST,27/08/2022,243.3
Finland,FIN,27/08/2022,243.3
France,FRA,27/08/2022,616.25
Germany,DEU,27/08/2022,564.25
Greece,GRC,27/08/2022,447.77
Hungary,HUN,27/08/2022,641.74
Ireland,IRL,27/08/2022,556.25
Italy,ITA,27/08/2022,712.67
Latvia,LVA,27/08/2022,457.16
Lithuania,LTU,27/08/2022,560.54
Luxembourg,LUX,27/08/2022,564.25
Montenegro,MNE,27/08/2022,106.38
Netherlands,NLD,27/08/2022,593.04
North Macedonia,MKD,27/08/2022,104
Norway,NOR,27/08/2022,334.81
Poland,POL,27/08/2022,347.49
Portugal,PRT,27/08/2022,163.15
Romania,ROU,27/08/2022,643.48
Serbia,SRB,27/08/2022,594.97
Slovakia,SVK,27/08/2022,642.43
Slovenia,SVN,27/08/2022,636.49
Spain,ESP,27/08/2022,163.15
Sweden,SWE,27/08/2022,169.18
Switzerland,CHE,27/08/2022,569.59
United Kingdom,GBR,27/08/2022,555.4
Austria,AUT,28/08/2022,515.98
Belgium,BEL,28/08/2022,410.53
Bulgaria,BGR,28/08/2022,452.74
Croatia,HRV,28/08/2022,540.43
Czechia,CZE,28/08/2022,465.71
Denmark,DNK,28/08/2022,403.44
Estonia,EST,28/08/2022,183.78
Finland,FIN,28/08/2022,183.78
France,FRA,28/08/2022,491.22
Germany,DEU,28/08/2022,389.53
Greece,GRC,28/08/2022,452.74
Hungary,HUN,28/08/2022,545.01
Ireland,IRL,28/08/2022,543.77
Italy,ITA,28/08/2022,662.34
Latvia,LVA,28/08/2022,404.69
Lithuania,LTU,28/08/2022,451.85
Luxembourg,LUX,28/08/2022,389.53
Montenegro,MNE,28/08/2022,106.38
Netherlands,NLD,28/08/2022,386.98
North Macedonia,MKD,28/08/2022,104
Norway,NOR,28/08/2022,298.6
Poland,POL,28/08/2022,227.45
Portugal,PRT,28/08/2022,168.74
Romania,ROU,28/08/2022,548.27
Serbia,SRB,28/08/2022,553.86
Slovakia,SVK,28/08/2022,542.66
Slovenia,SVN,28/08/2022,538.97
Spain,ESP,28/08/2022,138.2
Sweden,SWE,28/08/2022,89.74
Switzerland,CHE,28/08/2022,580.57
United Kingdom,GBR,28/08/2022,533.19
Austria,AUT,29/08/2022,718.32
Belgium,BEL,29/08/2022,634.13
Bulgaria,BGR,29/08/2022,700.48
Croatia,HRV,29/08/2022,745.99
Czechia,CZE,29/08/2022,672.02
Denmark,DNK,29/08/2022,654.04
Estonia,EST,29/08/2022,308.68
Finland,FIN,29/08/2022,308.68
France,FRA,29/08/2022,736.87
Germany,DEU,29/08/2022,663.52
Greece,GRC,29/08/2022,700.48
Hungary,HUN,29/08/2022,734.28
Ireland,IRL,29/08/2022,503.35
Italy,ITA,29/08/2022,740.37
Latvia,LVA,29/08/2022,593.94
Lithuania,LTU,29/08/2022,622.81
Luxembourg,LUX,29/08/2022,663.52
Montenegro,MNE,29/08/2022,106.38
Netherlands,NLD,29/08/2022,633.29
North Macedonia,MKD,29/08/2022,104
Norway,NOR,29/08/2022,380.89
Poland,POL,29/08/2022,224.56
Portugal,PRT,29/08/2022,189.69
Romania,ROU,29/08/2022,733.72
Serbia,SRB,29/08/2022,705.99
Slovakia,SVK,29/08/2022,717.51
Slovenia,SVN,29/08/2022,751.22
Spain,ESP,29/08/2022,189.69
Sweden,SWE,29/08/2022,252.18
Switzerland,CHE,29/08/2022,690.94
United Kingdom,GBR,29/08/2022,605.65
Austria,AUT,30/08/2022,723.77
Belgium,BEL,30/08/2022,611.12
Bulgaria,BGR,30/08/2022,667.35
Croatia,HRV,30/08/2022,733.12
Czechia,CZE,30/08/2022,681.68
Denmark,DNK,30/08/2022,653.66
Estonia,EST,30/08/2022,463.14
Finland,FIN,30/08/2022,463.14
France,FRA,30/08/2022,740.12
Germany,DEU,30/08/2022,648.91
Greece,GRC,30/08/2022,667.5
Hungary,HUN,30/08/2022,745.53
Ireland,IRL,30/08/2022,507.22
Italy,ITA,30/08/2022,704.01
Latvia,LVA,30/08/2022,575.39
Lithuania,LTU,30/08/2022,656.73
Luxembourg,LUX,30/08/2022,648.91
Montenegro,MNE,30/08/2022,106.38
Netherlands,NLD,30/08/2022,598.98
North Macedonia,MKD,30/08/2022,104
Norway,NOR,30/08/2022,398.46
Poland,POL,30/08/2022,307.44
Portugal,PRT,30/08/2022,200.93
